hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_stay_nights,total_guests,total_revenue
Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,73.8,0,2,Check-Out,7/6/2015,2,2,147.6
Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient-Party,73.8,0,1,Check-Out,7/6/2015,2,2,147.6
Resort Hotel,0,9,2015,July,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,88.2,0,1,Check-Out,7/6/2015,1,2,88.2
Resort Hotel,1,5,2015,July,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,97.0,0,0,Canceled,7/1/2015,1,2,97.0
Resort Hotel,0,0,2015,July,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,306,0,0,Transient,85.1,0,0,Check-Out,7/6/2015,1,2,85.1
Resort Hotel,0,9,2015,July,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,0,0,Transient,89.0,0,0,Check-Out,7/6/2015,1,1,89.0
Resort Hotel,0,2,2015,July,28,5,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,80.1,0,0,Check-Out,7/6/2015,1,1,80.1
Resort Hotel,0,2,2015,July,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,98.0,0,0,Check-Out,7/6/2015,1,2,98.0
Resort Hotel,0,9,2015,July,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,0,0,Transient,101.0,1,0,Check-Out,7/6/2015,1,1,101.0
Resort Hotel,0,2,2015,July,28,5,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,0,0,Transient,167.0,0,1,Check-Out,7/6/2015,1,2,167.0
Resort Hotel,0,44,2015,July,28,5,2,0,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240,0,0,Transient,225.0,2,0,Check-Out,7/7/2015,2,3,450.0
Resort Hotel,0,80,2015,July,28,5,2,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,0,Transient,97.0,1,0,Check-Out,7/7/2015,2,2,194.0
Resort Hotel,0,97,2015,July,28,5,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,87.3,0,2,Check-Out,7/9/2015,4,2,349.2
Resort Hotel,0,109,2015,July,28,5,2,3,2,1,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,241,0,0,Transient,85.59,1,2,Check-Out,7/10/2015,5,3,427.9500000000001
Resort Hotel,0,30,2015,July,28,5,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,123.0,0,0,Check-Out,7/10/2015,5,2,615.0
Resort Hotel,0,64,2015,July,28,5,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,107.0,0,0,Check-Out,7/10/2015,5,2,535.0
Resort Hotel,0,39,2015,July,28,5,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,163.0,0,0,Check-Out,7/11/2015,6,2,978.0
Resort Hotel,0,90,2015,July,28,5,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,82.0,0,0,Check-Out,7/11/2015,6,2,492.0
Resort Hotel,1,34,2015,July,28,5,2,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,163.0,0,0,Canceled,6/17/2015,6,4,978.0
Resort Hotel,1,93,2015,July,28,5,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15,0,0,Transient,105.5,0,0,Canceled,5/1/2015,7,2,738.5
Resort Hotel,0,97,2015,July,28,5,2,5,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250,0,0,Transient,164.2,1,1,Check-Out,7/12/2015,7,4,1149.4
Resort Hotel,0,29,2015,July,28,5,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,0,Transient,97.29,0,1,Check-Out,7/12/2015,7,2,681.0300000000001
Resort Hotel,1,101,2015,July,28,5,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,114.0,0,1,Canceled,3/30/2015,7,2,798.0
Resort Hotel,0,27,2015,July,28,5,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,0,0,Transient,98.4,0,0,Check-Out,7/12/2015,7,2,688.8000000000001
Resort Hotel,0,8,2015,July,28,5,4,5,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,0,0,Transient,175.0,1,1,Check-Out,7/14/2015,9,4,1575.0
Resort Hotel,0,82,2015,July,28,5,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,0,0,Transient,63.6,1,2,Check-Out,7/15/2015,10,2,636.0
Resort Hotel,0,94,2015,July,28,5,4,6,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,C,3,No Deposit,0,0,0,Transient,124.45,1,1,Check-Out,7/15/2015,10,3,1244.5
Resort Hotel,0,110,2015,July,28,5,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,110.7,0,0,Check-Out,7/16/2015,11,2,1217.7
Resort Hotel,0,96,2015,July,28,5,4,10,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,74.07,0,0,Check-Out,7/19/2015,14,1,1036.98
Resort Hotel,0,79,2015,July,28,5,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,0,Contract,134.1,0,0,Check-Out,7/19/2015,14,2,1877.4
Resort Hotel,0,115,2015,July,28,6,1,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,0,0,Transient,167.0,0,0,Check-Out,7/11/2015,5,4,835.0
Resort Hotel,0,111,2015,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,123.0,0,2,Check-Out,7/10/2015,4,2,492.0
Resort Hotel,0,51,2015,July,28,6,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,0,0,Transient,117.81,1,2,Check-Out,7/10/2015,4,2,471.24
Resort Hotel,0,94,2015,July,28,6,1,3,3,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,0,0,Transient,171.32,0,1,Check-Out,7/10/2015,4,3,685.28
Resort Hotel,0,81,2015,July,28,6,1,3,2,2,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,250,0,0,Transient,210.0,1,0,Check-Out,7/10/2015,4,4,840.0
Resort Hotel,0,84,2015,July,28,6,1,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240,0,0,Transient,97.0,0,2,Check-Out,7/10/2015,4,3,388.0
Resort Hotel,0,51,2015,July,28,6,1,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,0,0,Transient,117.81,0,2,Check-Out,7/10/2015,4,3,471.24
Resort Hotel,0,111,2015,July,28,6,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,0,0,Transient,0.0,0,2,Check-Out,7/6/2015,0,2,0.0
Resort Hotel,0,0,2015,July,28,6,0,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,H,0,No Deposit,250,0,0,Transient,0.0,0,0,Check-Out,7/6/2015,0,1,0.0
Resort Hotel,0,2,2015,July,28,6,1,0,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0,0,0,Transient,131.0,0,0,Check-Out,7/7/2015,1,3,131.0
Resort Hotel,0,7,2015,July,28,6,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,98.0,0,2,Check-Out,7/8/2015,2,2,196.0
Resort Hotel,0,98,2015,July,28,6,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,0,0,Transient,87.3,1,1,Check-Out,7/8/2015,2,2,174.6
Resort Hotel,0,95,2015,July,28,6,1,2,2,0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,97.0,0,1,Check-Out,7/9/2015,3,2,291.0
Resort Hotel,1,48,2015,July,28,6,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,167.0,0,0,Canceled,6/3/2015,4,2,668.0
Resort Hotel,0,66,2015,July,28,6,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,175,0,0,Transient,91.5,0,0,Check-Out,7/10/2015,4,2,366.0
Resort Hotel,0,104,2015,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,0,0,Transient,73.8,0,1,Check-Out,7/10/2015,4,2,295.2
Resort Hotel,0,28,2015,July,28,6,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,123.0,0,0,Check-Out,7/11/2015,5,2,615.0
Resort Hotel,0,34,2015,July,28,6,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,175.0,1,0,Check-Out,7/11/2015,5,2,875.0
Resort Hotel,0,98,2015,July,28,6,1,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,117.8,1,1,Check-Out,7/12/2015,6,2,706.8
Resort Hotel,0,104,2015,July,28,6,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,0,Transient,117.63,0,0,Check-Out,7/12/2015,6,2,705.78
Resort Hotel,0,68,2015,July,28,6,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,185.0,0,0,Check-Out,7/13/2015,7,4,1295.0
Resort Hotel,1,86,2015,July,28,6,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,0,0,Transient,71.0,0,1,Canceled,6/26/2015,7,1,497.0
Resort Hotel,0,258,2015,July,28,6,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,0,0,Contract,47.25,0,0,Check-Out,7/13/2015,7,2,330.75
Resort Hotel,0,111,2015,July,28,6,3,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,151.0,0,1,Check-Out,7/14/2015,8,2,1208.0
Resort Hotel,1,94,2015,July,28,6,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,87.3,0,0,Canceled,5/14/2015,10,2,873.0
Resort Hotel,0,112,2015,July,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242,0,0,Transient,120.6,0,1,Check-Out,7/16/2015,10,2,1206.0
Resort Hotel,0,100,2015,July,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,241,0,0,Transient,63.86,0,1,Check-Out,7/16/2015,10,2,638.6
Resort Hotel,0,33,2015,July,28,6,3,7,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,5,No Deposit,250,0,0,Transient,157.1,0,1,Check-Out,7/16/2015,10,2,1571.0
Resort Hotel,0,97,2015,July,28,6,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,0,0,Contract,91.37,0,2,Check-Out,7/16/2015,10,2,913.7
Resort Hotel,0,80,2015,July,28,6,3,8,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,73.0,0,0,Check-Out,7/17/2015,11,1,803.0
Resort Hotel,0,90,2015,July,28,6,4,10,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,0,0,Contract,110.7,0,0,Check-Out,7/20/2015,14,2,1549.8
Resort Hotel,0,111,2015,July,28,6,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,93.6,0,0,Check-Out,7/20/2015,14,2,1310.4
Resort Hotel,0,65,2015,July,28,6,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,127,0,0,Transient,83.5,0,0,Check-Out,7/13/2015,7,2,584.5
Resort Hotel,1,67,2015,July,28,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,73.8,0,1,Canceled,5/7/2015,2,2,147.6
Resort Hotel,0,55,2015,July,28,7,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,82.0,1,2,Check-Out,7/10/2015,3,2,246.0
Resort Hotel,0,21,2015,July,28,7,0,3,2,1,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,185.5,0,1,Check-Out,7/10/2015,3,3,556.5
Resort Hotel,0,8,2015,July,28,7,0,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,0.0,0,1,Check-Out,7/7/2015,0,2,0.0
Resort Hotel,0,8,2015,July,28,7,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,0.0,0,1,Check-Out,7/7/2015,0,2,0.0
Resort Hotel,0,0,2015,July,28,7,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,109.8,0,3,Check-Out,7/8/2015,1,1,109.8
Resort Hotel,0,0,2015,July,28,7,0,1,3,0,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,0,0,Transient,195.0,1,0,Check-Out,7/8/2015,1,3,195.0
Resort Hotel,0,8,2015,July,28,7,0,4,3,2,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240,0,0,Transient,193.0,0,1,Check-Out,7/11/2015,4,5,772.0
Resort Hotel,0,66,2015,July,28,7,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,97.0,0,2,Check-Out,7/11/2015,4,2,388.0
Resort Hotel,0,88,2015,July,28,7,0,4,3,0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,95,0,0,Transient,150.0,0,1,Check-Out,7/11/2015,4,3,600.0
Resort Hotel,0,0,2015,July,28,7,0,4,2,0,0,BB,NLD,Direct,Direct,0,0,0,A,A,2,No Deposit,0,0,0,Transient,98.0,0,0,Check-Out,7/11/2015,4,2,392.0
Resort Hotel,1,43,2015,July,28,7,0,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,0,0,Transient,91.5,0,0,Canceled,5/28/2015,5,2,457.5
Resort Hotel,1,88,2015,July,28,7,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,139.0,0,2,Canceled,4/13/2015,7,2,973.0
Resort Hotel,0,54,2015,July,28,7,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,0,0,Transient,79.5,0,0,Check-Out,7/14/2015,7,2,556.5
Resort Hotel,1,292,2015,July,28,7,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,0,0,Contract,47.25,0,0,Canceled,3/25/2015,7,2,330.75
Resort Hotel,0,112,2015,July,28,7,4,10,2,0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,0,0,Contract,126.65,0,1,Check-Out,7/21/2015,14,2,1773.1
Resort Hotel,0,68,2015,July,28,8,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,107.0,0,1,Check-Out,7/11/2015,3,2,321.0
Resort Hotel,0,7,2015,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,131.0,1,2,Check-Out,7/12/2015,4,2,524.0
Resort Hotel,0,1,2015,July,28,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,131.0,1,1,Check-Out,7/12/2015,4,2,524.0
Resort Hotel,1,113,2015,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,123.0,0,1,Canceled,5/28/2015,4,2,492.0
Resort Hotel,0,5,2015,July,28,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,146.0,0,1,Check-Out,7/12/2015,4,2,584.0
Resort Hotel,0,83,2015,July,28,8,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105,0,0,Transient,110.7,0,1,Check-Out,7/12/2015,4,2,442.8
Resort Hotel,1,105,2015,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,73.8,0,1,Canceled,6/29/2015,4,2,295.2
Resort Hotel,0,0,2015,July,28,8,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,0,0,Transient,61.0,0,0,Check-Out,7/9/2015,1,1,61.0
Resort Hotel,1,1,2015,July,28,8,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,110,0,Transient,104.72,0,1,Canceled,7/8/2015,1,2,104.72
Resort Hotel,0,1,2015,July,28,8,0,2,2,0,0,BB,CHE,Corporate,Corporate,0,0,0,A,F,0,No Deposit,0,110,0,Transient,104.72,1,1,Check-Out,7/10/2015,2,2,209.44
Resort Hotel,1,102,2015,July,28,8,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,9,0,0,Transient,66.42,0,1,Canceled,5/28/2015,5,2,332.1
Resort Hotel,0,113,2015,July,28,8,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250,0,0,Transient,77.96,1,1,Check-Out,7/14/2015,6,2,467.76
Resort Hotel,1,280,2015,July,28,8,2,5,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,112.0,0,1,Canceled,4/15/2015,7,3,784.0
Resort Hotel,0,96,2015,July,28,8,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,0,0,Transient,107.0,0,1,Check-Out,7/15/2015,7,2,749.0
Resort Hotel,0,394,2015,July,28,8,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,89.68,0,0,Check-Out,7/15/2015,7,2,627.76
Resort Hotel,0,33,2015,July,28,8,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,155.0,0,0,Check-Out,7/15/2015,7,2,1085.0
Resort Hotel,0,82,2015,July,28,8,2,6,3,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,112.0,0,1,Check-Out,7/16/2015,8,3,896.0
Resort Hotel,0,100,2015,July,28,8,2,7,3,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,0,Transient-Party,130.1,0,3,Check-Out,7/17/2015,9,3,1170.9
Resort Hotel,0,100,2015,July,28,8,2,7,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient-Party,100.1,0,2,Check-Out,7/17/2015,9,2,900.9
Resort Hotel,0,17,2015,July,28,9,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,0,0,Transient,123.0,0,3,Check-Out,7/10/2015,1,4,123.0
Resort Hotel,0,68,2015,July,28,9,0,2,3,0,0,BB,ARG,Direct,Direct,0,0,0,A,C,0,No Deposit,250,0,0,Transient,124.0,1,1,Check-Out,7/11/2015,2,3,248.0
Resort Hotel,0,12,2015,July,28,9,0,2,2,2,0,BB,PRT,Direct,Direct,0,0,0,H,G,2,No Deposit,0,0,0,Transient,146.0,1,0,Check-Out,7/11/2015,2,4,292.0
Resort Hotel,1,77,2015,July,28,9,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,97.0,0,0,Canceled,6/2/2015,3,2,291.0
Resort Hotel,1,24,2015,July,28,9,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,0,0,Transient,123.0,0,1,Canceled,6/16/2015,3,4,369.0
Resort Hotel,1,44,2015,July,28,9,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,153.0,0,0,Canceled,6/16/2015,3,4,459.0
Resort Hotel,0,78,2015,July,28,9,0,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,82.0,0,2,Check-Out,7/12/2015,3,3,246.0
Resort Hotel,1,17,2015,July,28,9,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,105.08,0,0,Canceled,6/23/2015,4,2,420.32
Resort Hotel,1,103,2015,July,28,9,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,65.42,0,0,Canceled,6/27/2015,4,2,261.68
Resort Hotel,0,16,2015,July,28,9,1,3,1,0,0,BB,RUS,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,98.0,0,1,Check-Out,7/13/2015,4,1,392.0
Resort Hotel,0,14,2015,July,28,9,2,3,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,75.46,1,1,Check-Out,7/14/2015,5,2,377.3
Resort Hotel,0,77,2015,July,28,9,2,3,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,0,0,Transient,65.5,0,0,Check-Out,7/14/2015,5,2,327.5
Resort Hotel,0,90,2015,July,28,9,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,0,0,Transient,90.95,0,0,Check-Out,7/16/2015,7,2,636.65
Resort Hotel,0,90,2015,July,28,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,93.6,0,0,Check-Out,7/16/2015,7,2,655.1999999999999
Resort Hotel,0,90,2015,July,28,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,143,0,0,Contract,119.25,0,0,Check-Out,7/16/2015,7,2,834.75
Resort Hotel,0,366,2015,July,28,9,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,0,0,Contract,134.73,0,0,Check-Out,7/16/2015,7,2,943.11
Resort Hotel,0,249,2015,July,28,9,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,112.0,0,1,Check-Out,7/16/2015,7,2,784.0
Resort Hotel,1,69,2015,July,28,9,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,118.13,0,2,Canceled,5/13/2015,8,2,945.04
Resort Hotel,0,10,2015,July,28,10,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,131.0,0,0,Check-Out,7/11/2015,1,2,131.0
Resort Hotel,0,22,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,88.2,0,0,Check-Out,7/12/2015,2,2,176.4
Resort Hotel,0,91,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,73.8,0,1,Check-Out,7/12/2015,2,2,147.6
Resort Hotel,0,23,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,98.0,0,0,Check-Out,7/12/2015,2,2,196.0
Resort Hotel,0,11,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,110.5,0,1,Check-Out,7/12/2015,2,2,221.0
Resort Hotel,0,3,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,131.0,0,1,Check-Out,7/12/2015,2,2,262.0
Resort Hotel,0,13,2015,July,28,10,0,2,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240,0,0,Transient,185.0,1,1,Check-Out,7/12/2015,2,3,370.0
Resort Hotel,0,108,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,0,0,Transient,87.3,0,2,Check-Out,7/12/2015,2,2,174.6
Resort Hotel,0,37,2015,July,28,10,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,105,0,0,Transient,120.0,0,1,Check-Out,7/13/2015,3,2,360.0
Resort Hotel,0,21,2015,July,28,10,1,2,2,0,0,BB,AUS,Direct,Direct,0,0,0,A,C,0,No Deposit,250,0,0,Transient,98.0,0,1,Check-Out,7/13/2015,3,2,294.0
Resort Hotel,0,106,2015,July,28,10,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,96.3,0,2,Check-Out,7/13/2015,3,2,288.9
Resort Hotel,0,30,2015,July,28,10,2,2,2,0,0,FB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,0,0,Transient-Party,197.0,0,1,Check-Out,7/14/2015,4,2,788.0
Resort Hotel,1,51,2015,July,28,10,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,123.0,0,0,Canceled,6/29/2015,5,2,615.0
